UserID,Role,Round,totalRound,Total,move,roundResult,gameType
366571,first,2,5,100,33,"[67, 33]",dictator
366571,first,3,5,100,61,"[39, 61]",dictator
366571,first,4,5,100,60,"[40, 60]",dictator
366571,first,5,5,100,85,"[15, 85]",dictator
366590,first,1,5,100,0,"[100, 0]",dictator
366590,first,2,5,100,0,"[100, 0]",dictator
366590,first,3,5,100,0,"[100, 0]",dictator
366590,first,4,5,100,0,"[100, 0]",dictator
366590,first,5,5,100,0,"[100, 0]",dictator
366634,first,1,5,100,28,"[72, 28]",dictator
366634,first,2,5,100,33,"[67, 33]",dictator
366634,first,3,5,100,0,"[100, 0]",dictator
366634,first,4,5,100,46,"[54, 46]",dictator
366634,first,5,5,100,41,"[59, 41]",dictator
366636,first,1,5,100,21,"[79, 21]",dictator
366636,first,2,5,100,15,"[85, 15]",dictator
366636,first,3,5,100,5,"[95, 5]",dictator
366636,first,4,5,100,1,"[99, 1]",dictator
366636,first,5,5,100,0,"[100, 0]",dictator
366664,first,1,5,100,24,"[76, 24]",dictator
366664,first,2,5,100,12,"[88, 12]",dictator
366664,first,3,5,100,26,"[74, 26]",dictator
366664,first,4,5,100,12,"[88, 12]",dictator
366664,first,5,5,100,48,"[52, 48]",dictator
366665,first,1,5,100,20,"[80, 20]",dictator
366665,first,2,5,100,36,"[64, 36]",dictator
366665,first,3,5,100,0,"[100, 0]",dictator
366665,first,4,5,100,23,"[77, 23]",dictator
366665,first,5,5,100,0,"[100, 0]",dictator
366798,first,1,5,100,31,"[69, 31]",dictator
366798,first,2,5,100,22,"[78, 22]",dictator
366798,first,3,5,100,24,"[76, 24]",dictator
366798,first,4,5,100,63,"[37, 63]",dictator
366798,first,5,5,100,24,"[76, 24]",dictator
366847,first,1,5,100,0,"[100, 0]",dictator
366847,first,2,5,100,0,"[100, 0]",dictator
366847,first,3,5,100,35,"[65, 35]",dictator
366847,first,4,5,100,0,"[100, 0]",dictator
366847,first,5,5,100,25,"[75, 25]",dictator
366908,first,1,5,100,50,"[50, 50]",dictator
366908,first,2,5,100,50,"[50, 50]",dictator
366908,first,3,5,100,50,"[50, 50]",dictator
366908,first,4,5,100,50,"[50, 50]",dictator
366908,first,5,5,100,50,"[50, 50]",dictator
366941,first,1,5,100,0,"[100, 0]",dictator
366941,first,2,5,100,0,"[100, 0]",dictator
366941,first,3,5,100,44,"[56, 44]",dictator
366941,first,4,5,100,41,"[59, 41]",dictator
366941,first,5,5,100,36,"[64, 36]",dictator
367083,first,1,5,100,44,"[56, 44]",dictator
367083,first,2,5,100,32,"[68, 32]",dictator
367083,first,3,5,100,72,"[28, 72]",dictator
367083,first,4,5,100,34,"[66, 34]",dictator
367083,first,5,5,100,64,"[36, 64]",dictator
367297,first,1,5,100,0,"[100, 0]",dictator
367297,first,2,5,100,0,"[100, 0]",dictator
367297,first,3,5,100,24,"[76, 24]",dictator
367297,first,5,5,100,48,"[52, 48]",dictator
367454,first,1,5,100,0,"[100, 0]",dictator
367454,first,2,5,100,19,"[81, 19]",dictator
367454,first,3,5,100,0,"[100, 0]",dictator
367454,first,4,5,100,41,"[59, 41]",dictator
367454,first,5,5,100,0,"[100, 0]",dictator
367465,first,1,5,100,35,"[65, 35]",dictator
367465,first,2,5,100,36,"[64, 36]",dictator
367465,first,3,5,100,9,"[91, 9]",dictator
367465,first,4,5,100,62,"[38, 62]",dictator
367465,first,5,5,100,25,"[75, 25]",dictator
367674,first,1,5,100,23,"[77, 23]",dictator
367674,first,2,5,100,23,"[77, 23]",dictator
367674,first,3,5,100,10,"[90, 10]",dictator
367674,first,4,5,100,15,"[85, 15]",dictator
367674,first,5,5,100,63,"[37, 63]",dictator
367771,first,1,5,100,0,"[100, 0]",dictator
367771,first,2,5,100,46,"[54, 46]",dictator
367771,first,3,5,100,0,"[100, 0]",dictator
367771,first,4,5,100,0,"[100, 0]",dictator
368313,first,1,5,100,30,"[70, 30]",dictator
368313,first,2,5,100,31,"[69, 31]",dictator
368313,first,3,5,100,30,"[70, 30]",dictator
368313,first,4,5,100,13,"[87, 13]",dictator
368313,first,5,5,100,21,"[79, 21]",dictator
368713,first,1,5,100,0,"[100, 0]",dictator
368713,first,2,5,100,53,"[47, 53]",dictator
368713,first,3,5,100,69,"[31, 69]",dictator
368713,first,4,5,100,51,"[49, 51]",dictator
368713,first,5,5,100,60,"[40, 60]",dictator
368714,first,1,5,100,0,"[100, 0]",dictator
368714,first,2,5,100,0,"[100, 0]",dictator
368714,first,3,5,100,0,"[100, 0]",dictator
368714,first,4,5,100,0,"[100, 0]",dictator
368714,first,5,5,100,19,"[81, 19]",dictator
368944,first,1,5,100,24,"[76, 24]",dictator
368944,first,2,5,100,25,"[75, 25]",dictator
368944,first,3,5,100,50,"[50, 50]",dictator
368944,first,4,5,100,49,"[51, 49]",dictator
368944,first,5,5,100,31,"[69, 31]",dictator
368948,first,1,5,100,0,"[100, 0]",dictator
368948,first,2,5,100,35,"[65, 35]",dictator
368948,first,3,5,100,42,"[58, 42]",dictator
368948,first,4,5,100,88,"[12, 88]",dictator
368948,first,5,5,100,48,"[52, 48]",dictator
368960,first,1,5,100,15,"[85, 15]",dictator
368960,first,2,5,100,20,"[80, 20]",dictator
368960,first,3,5,100,25,"[75, 25]",dictator
368960,first,4,5,100,30,"[70, 30]",dictator
368960,first,5,5,100,38,"[62, 38]",dictator
369668,first,1,5,100,25,"[75, 25]",dictator
369668,first,2,5,100,30,"[70, 30]",dictator
369668,first,3,5,100,25,"[75, 25]",dictator
369668,first,4,5,100,15,"[85, 15]",dictator
369668,first,5,5,100,35,"[65, 35]",dictator
137894,first,1,5,100,0,"[100, 0]",dictator
137894,first,2,5,100,0,"[100, 0]",dictator
137894,first,3,5,100,0,"[100, 0]",dictator
137894,first,4,5,100,0,"[100, 0]",dictator
137894,first,5,5,100,34,"[66, 34]",dictator
267912,first,1,5,100,15,"[85, 15]",dictator
267912,first,2,5,100,10,"[90, 10]",dictator
267912,first,3,5,100,13,"[87, 13]",dictator
267912,first,4,5,100,0,"[100, 0]",dictator
267912,first,5,5,100,18,"[82, 18]",dictator
268113,first,1,5,100,50,"[50, 50]",dictator
268113,first,2,5,100,30,"[70, 30]",dictator
268113,first,3,5,100,20,"[80, 20]",dictator
268113,first,4,5,100,0,"[100, 0]",dictator
268113,first,5,5,100,0,"[100, 0]",dictator
365163,first,1,5,100,0,"[100, 0]",dictator
365163,first,2,5,100,0,"[100, 0]",dictator
365163,first,3,5,100,0,"[100, 0]",dictator
365163,first,4,5,100,0,"[100, 0]",dictator
365163,first,5,5,100,0,"[100, 0]",dictator
365165,first,1,5,100,10,"[90, 10]",dictator
365165,first,2,5,100,0,"[100, 0]",dictator
365165,first,3,5,100,17,"[83, 17]",dictator
365165,first,4,5,100,0,"[100, 0]",dictator
365165,first,5,5,100,48,"[52, 48]",dictator
365365,first,1,5,100,28,"[72, 28]",dictator
365365,first,2,5,100,7,"[93, 7]",dictator
365365,first,3,5,100,35,"[65, 35]",dictator
365365,first,4,5,100,36,"[64, 36]",dictator
365365,first,5,5,100,48,"[52, 48]",dictator
365379,first,1,5,100,25,"[75, 25]",dictator
365379,first,2,5,100,30,"[70, 30]",dictator
365379,first,3,5,100,30,"[70, 30]",dictator
365379,first,4,5,100,30,"[70, 30]",dictator
365379,first,5,5,100,30,"[70, 30]",dictator
365487,first,1,5,100,40,"[60, 40]",dictator
365487,first,2,5,100,40,"[60, 40]",dictator
365487,first,3,5,100,40,"[60, 40]",dictator
365487,first,4,5,100,70,"[30, 70]",dictator
365487,first,5,5,100,0,"[100, 0]",dictator
366129,first,1,5,100,13,"[87, 13]",dictator
366129,first,2,5,100,8,"[92, 8]",dictator
366129,first,3,5,100,38,"[62, 38]",dictator
366129,first,4,5,100,27,"[73, 27]",dictator
366129,first,5,5,100,26,"[74, 26]",dictator
366305,first,1,5,100,25,"[75, 25]",dictator
366305,first,2,5,100,0,"[100, 0]",dictator
366305,first,3,5,100,20,"[80, 20]",dictator
366305,first,4,5,100,30,"[70, 30]",dictator
366305,first,5,5,100,0,"[100, 0]",dictator
366582,first,1,5,100,0,"[100, 0]",dictator
366582,first,2,5,100,0,"[100, 0]",dictator
366582,first,3,5,100,25,"[75, 25]",dictator
366582,first,4,5,100,0,"[100, 0]",dictator
366582,first,5,5,100,0,"[100, 0]",dictator
366630,first,1,5,100,45,"[55, 45]",dictator
366630,first,2,5,100,46,"[54, 46]",dictator
366630,first,3,5,100,39,"[61, 39]",dictator
366630,first,4,5,100,24,"[76, 24]",dictator
366630,first,5,5,100,50,"[50, 50]",dictator
366651,first,1,5,100,20,"[80, 20]",dictator
366651,first,2,5,100,20,"[80, 20]",dictator
366651,first,3,5,100,39,"[61, 39]",dictator
366651,first,4,5,100,19,"[81, 19]",dictator
366651,first,5,5,100,52,"[48, 52]",dictator
366895,first,1,5,100,30,"[70, 30]",dictator
366895,first,2,5,100,0,"[100, 0]",dictator
366895,first,3,5,100,65,"[35, 65]",dictator
366895,first,4,5,100,10,"[90, 10]",dictator
366895,first,5,5,100,30,"[70, 30]",dictator
367038,first,1,5,100,20,"[80, 20]",dictator
367038,first,2,5,100,23,"[77, 23]",dictator
367038,first,3,5,100,17,"[83, 17]",dictator
367038,first,4,5,100,21,"[79, 21]",dictator
367038,first,5,5,100,11,"[89, 11]",dictator
367086,first,1,5,100,0,"[100, 0]",dictator
367086,first,2,5,100,25,"[75, 25]",dictator
367086,first,3,5,100,50,"[50, 50]",dictator
367086,first,4,5,100,10,"[90, 10]",dictator
367086,first,5,5,100,60,"[40, 60]",dictator
367171,first,1,5,100,10,"[90, 10]",dictator
367171,first,2,5,100,20,"[80, 20]",dictator
367171,first,3,5,100,30,"[70, 30]",dictator
367171,first,4,5,100,5,"[95, 5]",dictator
367171,first,5,5,100,15,"[85, 15]",dictator
367296,first,1,5,100,50,"[50, 50]",dictator
367296,first,2,5,100,25,"[75, 25]",dictator
367296,first,3,5,100,10,"[90, 10]",dictator
367296,first,4,5,100,0,"[100, 0]",dictator
367296,first,5,5,100,34,"[66, 34]",dictator
367305,first,1,5,100,49,"[51, 49]",dictator
367305,first,2,5,100,0,"[100, 0]",dictator
367305,first,3,5,100,25,"[75, 25]",dictator
367305,first,4,5,100,74,"[26, 74]",dictator
367305,first,5,5,100,74,"[26, 74]",dictator
367306,first,1,5,100,55,"[45, 55]",dictator
367306,first,2,5,100,55,"[45, 55]",dictator
367306,first,3,5,100,30,"[70, 30]",dictator
367306,first,4,5,100,48,"[52, 48]",dictator
367306,first,5,5,100,29,"[71, 29]",dictator
367395,first,1,5,100,20,"[80, 20]",dictator
367395,first,2,5,100,11,"[89, 11]",dictator
367395,first,3,5,100,50,"[50, 50]",dictator
367395,first,4,5,100,0,"[100, 0]",dictator
367395,first,5,5,100,0,"[100, 0]",dictator
367589,first,1,5,100,22,"[78, 22]",dictator
367589,first,2,5,100,50,"[50, 50]",dictator
367589,first,3,5,100,40,"[60, 40]",dictator
367589,first,4,5,100,70,"[30, 70]",dictator
367589,first,5,5,100,60,"[40, 60]",dictator
368917,first,1,5,100,25,"[75, 25]",dictator
368917,first,2,5,100,27,"[73, 27]",dictator
368917,first,3,5,100,43,"[57, 43]",dictator
368917,first,4,5,100,33,"[67, 33]",dictator
368917,first,5,5,100,12,"[88, 12]",dictator
376268,first,1,5,100,31,"[69, 31]",dictator
376268,first,2,5,100,0,"[100, 0]",dictator
376268,first,3,5,100,31,"[69, 31]",dictator
376268,first,4,5,100,0,"[100, 0]",dictator
376268,first,5,5,100,0,"[100, 0]",dictator
376269,first,1,5,100,30,"[70, 30]",dictator
376269,first,2,5,100,0,"[100, 0]",dictator
376269,first,3,5,100,0,"[100, 0]",dictator
376269,first,4,5,100,30,"[70, 30]",dictator
376269,first,5,5,100,30,"[70, 30]",dictator
376270,second,1,5,100,None,"[50, 50]",dictator
376270,second,2,5,100,None,"[50, 50]",dictator
376270,second,3,5,100,None,"[50, 50]",dictator
376270,second,4,5,100,None,"[50, 50]",dictator
376270,second,5,5,100,None,"[50, 50]",dictator
376271,first,1,5,100,50,"[50, 50]",dictator
376271,first,2,5,100,0,"[100, 0]",dictator
376271,first,4,5,100,50,"[50, 50]",dictator
376271,first,5,5,100,50,"[50, 50]",dictator
376272,second,1,5,100,None,"[50, 50]",dictator
376272,second,2,5,100,None,"[50, 50]",dictator
376272,second,3,5,100,None,"[50, 50]",dictator
376272,second,4,5,100,None,"[50, 50]",dictator
376272,second,5,5,100,None,"[50, 50]",dictator
376273,first,1,5,100,50,"[50, 50]",dictator
376273,first,2,5,100,50,"[50, 50]",dictator
376273,first,3,5,100,50,"[50, 50]",dictator
376273,first,4,5,100,50,"[50, 50]",dictator
376273,first,5,5,100,50,"[50, 50]",dictator
376274,second,1,5,100,None,"[50, 50]",dictator
376274,second,2,5,100,None,"[100, 0]",dictator
376274,second,4,5,100,None,"[50, 50]",dictator
376274,second,5,5,100,None,"[50, 50]",dictator
376275,first,1,5,100,0,"[100, 0]",dictator
376275,first,2,5,100,0,"[100, 0]",dictator
376275,first,3,5,100,0,"[100, 0]",dictator
376275,first,4,5,100,0,"[100, 0]",dictator
376275,first,5,5,100,0,"[100, 0]",dictator
376276,second,1,5,100,None,"[50, 50]",dictator
376276,second,2,5,100,None,"[50, 50]",dictator
376276,second,3,5,100,None,"[50, 50]",dictator
376276,second,4,5,100,None,"[50, 50]",dictator
376276,second,5,5,100,None,"[50, 50]",dictator
376277,first,1,5,100,50,"[50, 50]",dictator
376277,first,2,5,100,50,"[50, 50]",dictator
376277,first,3,5,100,50,"[50, 50]",dictator
376277,first,4,5,100,50,"[50, 50]",dictator
376277,first,5,5,100,50,"[50, 50]",dictator
376278,second,1,5,100,None,"[69, 31]",dictator
376278,second,2,5,100,None,"[100, 0]",dictator
376278,second,3,5,100,None,"[69, 31]",dictator
376278,second,4,5,100,None,"[100, 0]",dictator
376278,second,5,5,100,None,"[100, 0]",dictator
376421,first,1,5,100,0,"[100, 0]",dictator
376421,first,2,5,100,0,"[100, 0]",dictator
376421,first,3,5,100,0,"[100, 0]",dictator
376421,first,4,5,100,0,"[100, 0]",dictator
376421,first,5,5,100,0,"[100, 0]",dictator
376422,first,1,5,100,0,"[100, 0]",dictator
376422,first,2,5,100,10,"[90, 10]",dictator
376422,first,3,5,100,0,"[100, 0]",dictator
376422,first,4,5,100,0,"[100, 0]",dictator
376422,first,5,5,100,0,"[100, 0]",dictator
376423,second,1,5,100,None,"[70, 30]",dictator
376423,second,2,5,100,None,"[100, 0]",dictator
376423,second,3,5,100,None,"[100, 0]",dictator
376423,second,4,5,100,None,"[70, 30]",dictator
376423,second,5,5,100,None,"[70, 30]",dictator
376424,first,1,5,100,50,"[50, 50]",dictator
376424,first,2,5,100,3,"[97, 3]",dictator
376424,first,3,5,100,1,"[99, 1]",dictator
376424,first,4,5,100,1,"[99, 1]",dictator
376424,first,5,5,100,1,"[99, 1]",dictator
376425,second,1,5,100,None,"[100, 0]",dictator
376425,second,2,5,100,None,"[100, 0]",dictator
376425,second,3,5,100,None,"[100, 0]",dictator
376425,second,4,5,100,None,"[100, 0]",dictator
376425,second,5,5,100,None,"[100, 0]",dictator
376426,second,1,5,100,None,"[100, 0]",dictator
376426,second,2,5,100,None,"[90, 10]",dictator
376426,second,3,5,100,None,"[100, 0]",dictator
376426,second,4,5,100,None,"[100, 0]",dictator
376426,second,5,5,100,None,"[100, 0]",dictator
376427,first,1,5,100,50,"[50, 50]",dictator
376427,first,2,5,100,50,"[50, 50]",dictator
376427,first,3,5,100,50,"[50, 50]",dictator
376427,first,4,5,100,50,"[50, 50]",dictator
376427,first,5,5,100,50,"[50, 50]",dictator
376428,second,1,5,100,None,"[100, 0]",dictator
376428,second,2,5,100,None,"[100, 0]",dictator
376428,second,3,5,100,None,"[100, 0]",dictator
376428,second,4,5,100,None,"[100, 0]",dictator
376428,second,5,5,100,None,"[100, 0]",dictator
376429,second,1,5,100,None,"[50, 50]",dictator
376429,second,2,5,100,None,"[50, 50]",dictator
376429,second,3,5,100,None,"[50, 50]",dictator
376429,second,4,5,100,None,"[50, 50]",dictator
376429,second,5,5,100,None,"[50, 50]",dictator
379518,first,1,5,100,50,"[50, 50]",dictator
379518,first,2,5,100,50,"[50, 50]",dictator
379518,first,3,5,100,50,"[50, 50]",dictator
379518,first,4,5,100,50,"[50, 50]",dictator
379518,first,5,5,100,50,"[50, 50]",dictator
416540,first,1,5,100,0,"[100, 0]",dictator
416540,first,2,5,100,0,"[100, 0]",dictator
416540,first,3,5,100,0,"[100, 0]",dictator
416540,first,4,5,100,0,"[100, 0]",dictator
416540,first,5,5,100,0,"[100, 0]",dictator
416540,first,1,5,100,50,"[50, 50]",dictator
416540,first,2,5,100,25,"[75, 25]",dictator
416540,first,3,5,100,40,"[60, 40]",dictator
416540,first,4,5,100,50,"[50, 50]",dictator
416540,first,5,5,100,49,"[51, 49]",dictator
416540,first,1,5,100,0,"[100, 0]",dictator
416540,first,2,5,100,10,"[90, 10]",dictator
416540,first,3,5,100,25,"[75, 25]",dictator
416540,first,4,5,100,0,"[100, 0]",dictator
416540,first,5,5,100,20,"[80, 20]",dictator
416541,first,1,5,100,49,"[51, 49]",dictator
416541,first,2,5,100,10,"[90, 10]",dictator
416541,first,3,5,100,0,"[100, 0]",dictator
416541,first,4,5,100,49,"[51, 49]",dictator
416541,first,5,5,100,10,"[90, 10]",dictator
416541,first,1,5,100,1,"[99, 1]",dictator
416541,first,2,5,100,1,"[99, 1]",dictator
416541,first,3,5,100,1,"[99, 1]",dictator
416541,first,4,5,100,1,"[99, 1]",dictator
416541,first,5,5,100,1,"[99, 1]",dictator
416543,first,1,5,100,0,"[100, 0]",dictator
416543,first,2,5,100,0,"[100, 0]",dictator
416543,first,3,5,100,0,"[100, 0]",dictator
416543,first,4,5,100,0,"[100, 0]",dictator
416543,first,5,5,100,0,"[100, 0]",dictator
416543,first,1,5,100,0,"[100, 0]",dictator
416543,first,2,5,100,0,"[100, 0]",dictator
416543,first,3,5,100,0,"[100, 0]",dictator
416543,first,4,5,100,0,"[100, 0]",dictator
416543,first,5,5,100,0,"[100, 0]",dictator
416543,first,1,5,100,0,"[100, 0]",dictator
416543,first,2,5,100,0,"[100, 0]",dictator
416543,first,3,5,100,0,"[100, 0]",dictator
416543,first,4,5,100,0,"[100, 0]",dictator
416543,first,5,5,100,0,"[100, 0]",dictator
416544,first,1,5,100,10,"[90, 10]",dictator
416544,first,2,5,100,5,"[95, 5]",dictator
416544,first,3,5,100,5,"[95, 5]",dictator
416544,first,4,5,100,5,"[95, 5]",dictator
416544,first,5,5,100,5,"[95, 5]",dictator
416544,first,1,5,100,30,"[70, 30]",dictator
416544,first,2,5,100,50,"[50, 50]",dictator
416544,first,3,5,100,20,"[80, 20]",dictator
416544,first,4,5,100,35,"[65, 35]",dictator
416544,first,5,5,100,50,"[50, 50]",dictator
416544,first,1,5,100,10,"[90, 10]",dictator
416544,first,2,5,100,10,"[90, 10]",dictator
416544,first,3,5,100,10,"[90, 10]",dictator
416544,first,4,5,100,10,"[90, 10]",dictator
416544,first,5,5,100,5,"[95, 5]",dictator
416557,first,1,5,100,50,"[50, 50]",dictator
416557,first,2,5,100,25,"[75, 25]",dictator
416557,first,3,5,100,50,"[50, 50]",dictator
416557,first,4,5,100,25,"[75, 25]",dictator
416557,first,5,5,100,50,"[50, 50]",dictator
416557,first,1,5,100,25,"[75, 25]",dictator
416557,first,2,5,100,20,"[80, 20]",dictator
416557,first,3,5,100,25,"[75, 25]",dictator
416557,first,4,5,100,20,"[80, 20]",dictator
416557,first,5,5,100,25,"[75, 25]",dictator
416559,first,1,5,100,0,"[100, 0]",dictator
416559,first,2,5,100,0,"[100, 0]",dictator
416559,first,3,5,100,0,"[100, 0]",dictator
416559,first,4,5,100,0,"[100, 0]",dictator
416559,first,5,5,100,0,"[100, 0]",dictator
416559,first,1,5,100,12,"[88, 12]",dictator
416559,first,2,5,100,17,"[83, 17]",dictator
416559,first,3,5,100,15,"[85, 15]",dictator
416559,first,4,5,100,30,"[70, 30]",dictator
416559,first,5,5,100,11,"[89, 11]",dictator
416559,first,1,5,100,20,"[80, 20]",dictator
416559,first,2,5,100,30,"[70, 30]",dictator
416559,first,3,5,100,0,"[100, 0]",dictator
416559,first,4,5,100,15,"[85, 15]",dictator
416559,first,5,5,100,10,"[90, 10]",dictator
416568,first,1,5,100,0,"[100, 0]",dictator
416568,first,2,5,100,0,"[100, 0]",dictator
416568,first,3,5,100,10,"[90, 10]",dictator
416568,first,4,5,100,15,"[85, 15]",dictator
416568,first,5,5,100,15,"[85, 15]",dictator
416568,first,1,5,100,35,"[65, 35]",dictator
416568,first,2,5,100,25,"[75, 25]",dictator
416568,first,3,5,100,20,"[80, 20]",dictator
416568,first,4,5,100,30,"[70, 30]",dictator
416568,first,5,5,100,35,"[65, 35]",dictator
416568,first,1,5,100,20,"[80, 20]",dictator
416568,first,2,5,100,0,"[100, 0]",dictator
416568,first,3,5,100,0,"[100, 0]",dictator
416568,first,4,5,100,40,"[60, 40]",dictator
416568,first,5,5,100,40,"[60, 40]",dictator
416606,first,1,5,100,28,"[72, 28]",dictator
416606,first,2,5,100,50,"[50, 50]",dictator
416606,first,3,5,100,0,"[100, 0]",dictator
416606,first,4,5,100,75,"[25, 75]",dictator
416606,first,5,5,100,28,"[72, 28]",dictator
416606,first,1,5,100,10,"[90, 10]",dictator
416606,first,2,5,100,10,"[90, 10]",dictator
416606,first,3,5,100,10,"[90, 10]",dictator
416606,first,4,5,100,10,"[90, 10]",dictator
416606,first,5,5,100,10,"[90, 10]",dictator
416638,first,1,5,100,36,"[64, 36]",dictator
416638,first,2,5,100,0,"[100, 0]",dictator
416638,first,3,5,100,0,"[100, 0]",dictator
416638,first,4,5,100,20,"[80, 20]",dictator
416638,first,5,5,100,17,"[83, 17]",dictator
416638,first,1,5,100,50,"[50, 50]",dictator
416638,first,2,5,100,42,"[58, 42]",dictator
416638,first,3,5,100,50,"[50, 50]",dictator
416638,first,4,5,100,0,"[100, 0]",dictator
416638,first,5,5,100,50,"[50, 50]",dictator
416638,first,1,5,100,0,"[100, 0]",dictator
416638,first,2,5,100,0,"[100, 0]",dictator
416638,first,3,5,100,0,"[100, 0]",dictator
416638,first,4,5,100,0,"[100, 0]",dictator
416638,first,5,5,100,25,"[75, 25]",dictator
416651,first,1,5,100,0,"[100, 0]",dictator
416651,first,2,5,100,0,"[100, 0]",dictator
416651,first,3,5,100,1,"[99, 1]",dictator
416651,first,4,5,100,0,"[100, 0]",dictator
416651,first,5,5,100,0,"[100, 0]",dictator
416651,first,1,5,100,0,"[100, 0]",dictator
416651,first,2,5,100,0,"[100, 0]",dictator
416651,first,3,5,100,1,"[99, 1]",dictator
416651,first,4,5,100,0,"[100, 0]",dictator
416651,first,5,5,100,0,"[100, 0]",dictator
416661,first,1,5,100,49,"[51, 49]",dictator
416661,first,2,5,100,50,"[50, 50]",dictator
416661,first,3,5,100,49,"[51, 49]",dictator
416661,first,4,5,100,50,"[50, 50]",dictator
416661,first,5,5,100,50,"[50, 50]",dictator
416661,first,1,5,100,29,"[71, 29]",dictator
416661,first,2,5,100,29,"[71, 29]",dictator
