UserID,dictator,ultimatum_1,ultimatum_2,trust_1,trust_3,PG,bomb
358589,,,,,,12,
358607,,,,,,,76
358608,,,,,,,0
358614,,,,,,,79
227545,,,,,,,
358617,0.0,,,,,0,50
358624,,,,,,,27
227554,,,,100.0,,20,
358626,,,,,,,27
358629,,,,10.0,,,49
358633,,1,1,,,,
358637,,,,,,,46
358638,,,,,,,60
358639,,,,,,,49
227581,,,,,,20,
227585,,,,,,,
227588,,,,,,,
305751,,,,70.0,,,
227591,,,,,,,
1014024,,,,,,8,
530058,,,,,,10,
227592,,,,,,,
305752,,,,50.0,,,
227593,,,,,,,
227596,,,,,,,
227598,,,,,,,
305753,,,,,,,
227602,,,,,,,
96532,,,,100.0,,,
305754,,,,,,,
358678,,,,,,17,
1014036,,,,,,0,
1014037,,,,,,8,
1014038,,,,,,0,
227610,,,,,,,
305755,,,,90.0,,,
1014040,,,,,,5,
1014041,,,,,,6,
1014043,,,,,,5,
1014045,,,,,,5,
1014047,,,,,,9,
358686,,,,,,,
227618,,,,,,,
227613,,,,,,,
227614,,,,,,,
227616,,,,,,,
227619,,,,,,,
227621,,,,,,,
358690,,,,,,,0
1014057,,,,,,8,
1014058,,,,,,0,
227627,,,,,,,
1014060,,,,,,3,
1014062,,,,,,,
1014064,,,,,,8,
1014065,,,,,,5,
358705,,,,,,,26
1014067,,,,,,6,
227635,,,,,,,
227637,,,,,,,
1014070,,,,,,,
227606,,,,,,,
227636,,,,,,,
227641,,,,,,,
358706,,,,,,,57
227643,,,,,,,
1014075,,,,,,13,
96573,,,,,,,
1014077,,,,,,,
1014079,,,,,,6,
96576,,42,40,,,,
1014080,,,,,,1,
1014082,,,,,,,
1014083,,,,,,,
227644,,,,,,,
1014085,,,,,,9,
227609,,,,,,,
227651,,,,,,,
358728,,,,,,,80
227656,,40,40,80.0,,0,
1014089,,,,,,11,
1014091,,,,,,20,
1014092,,,,,,,
227661,,40,45,50.0,,4,
1014093,,,,,,9,
383919,,,,,,5,
1014096,,,,,,,
227665,50.0,,,4.0,,8,25
227657,,,,,,,
1014099,,,,,,,
1014100,,,,,,5,
227672,,,,,,,90
358744,0.0,,,100.0,,,
227673,,50,24,0.0,,,
227674,,,,30.0,,,
1014104,,,,,,6,
227675,,,,,,,
227678,,,,,,,
1014112,,,,,,8,
227681,,,,,,20,
1014115,,,,,,15,
227683,,,,,,20,
227684,,,,,,20,
227686,,,,,,20,
227687,,,,,,20,
227688,,,,,,9,
358757,,,,,,,50
227690,,,,,,10,
227691,,,,,,10,
227693,,,,,,2,
227694,,,,,,20,
227695,,,,,,20,
227696,,,,,,,
227697,,,,,,,
227698,,,,,,0,
227699,,,,,,,
358769,,,,,,,76
227701,,,,,,20,
227703,,,,,,20,
227704,,,,,,14,
227705,,,,,,,
227706,,,,,,20,
227707,,,,,,,
227708,,,,,,0,
227709,,,,,,15,
1014142,0.0,,,,,,
1014143,,,,,,19,
1014144,0.0,,,,,,
1014145,0.0,,,,,,
1014146,0.0,,,,,,
1014147,,,,,,,
1014148,30.0,,,,,,
358787,,,,,,8,
227715,,,,,,,
227712,,,,,,20,
358783,,,,,,,50
358790,,,,,,,51
358796,,,,,,,32
1014157,0.0,,,,,,
1014158,,,,,,,
1014159,,,,,,,
1014160,,,,,,,
1014161,,,,,,12,
227730,,,,,,,
305779,,,,38.0,,,
358800,,,,,,,50
227733,,,,,,,
227734,,,,,,,
1014167,,,,,,,
305780,,,,100.0,,,
227736,,,,,,,
227738,,,,,,20,80
227739,,,,21.0,,,
358810,,,,,,12,20
305781,,,,,,,
227741,,,,,,0,
227737,,,,,,,
227742,,,,,,,
1014176,,,,,,5,
305782,,,,0.0,,,
227747,,,,,,,
227746,,,,,,,
1014177,,,,,,0,
1014178,,,,,,6,
1014179,,,,,,20,
1014180,,,,,,,
358817,,,,,,,50
227755,,,,,,,
358828,,,,,0,,
358829,,,,40.0,,,
227758,,67,34,100.0,,0,
227760,,,,,,,
227764,,1,1,100.0,74,0,
227765,,20,21,67.0,,0,
305786,,,,,,7,
358838,,,,,,,100
227768,,,,11.0,,,
358840,,,,,,,100
305787,,,,,,10,
227771,,,,,,,
227772,,,,,,,
358847,,,,,,,51
305788,,,,,,,
227778,,,,,,,
227779,,,,,,,
45273,,,,,,,49
305789,,,,,,20,
123428,,,,,,,54
305790,,,,,,10,
227787,,,,,,,
227788,,,,,,,
227790,,,,,,,
1014223,0.0,20,20,40.0,,,7
1014224,40.0,40,30,50.0,,,50
1014225,49.0,10,1,100.0,100,,
1014226,35.0,40,50,13.0,,,
1014227,20.0,40,30,10.0,,,
227792,,,,100.0,,,
1014229,28.0,49,25,100.0,,,
305791,,,,,,,
1014231,63.0,,,,,,100
305792,,,,,,20,
1014233,0.0,,,,,,96
227801,,,,1.0,,,
1014235,51.0,,,,,,55
227804,,,,0.0,,,75
1014237,60.0,,,,,,82
1014236,50.0,,,50.0,,,0
227806,,,,10.0,,,
305793,,,,,,0,
227809,,,,25.0,,,
305794,,,,,,10,
227805,,,,,,,
227810,,,,,,,
358876,,,,,,,51
227814,,,,,,,
227815,0.0,,,,,,30
1014247,0.0,,,,,,71
1014248,,,,,,,78
1014249,0.0,,,,,,42
227817,,30,25,75.0,,20,
1014252,41.0,,,,,,80
96749,,,,,,,
1014253,,,,,,2,
227816,,,,,,,
227821,,,,,,,
227824,,,,,,,
227826,,,,,,,
1014259,49.0,,,,,,0
1014260,50.0,,,,,,10
96756,,,,,,,
358899,,,,,,,99
227831,,,,,,,
1014255,,,,,,,60
1014265,0.0,,,,,,30
1014257,,,,,,,50
1014267,24.0,,,,,,0
1014268,0.0,,,,,,0
227645,,,,,,,
227838,,1,1,60.0,,0,
227839,,99,1,100.0,,0,
227840,,30,45,80.0,,0,
227837,,,,,,,
227842,,,,,,,
96773,,,,,,,
227847,50.0,,,,,,
1014279,70.0,25,20,80.0,,,65
1014280,,,,,,,51
96778,,,,10.0,,,
96779,,,,70.0,,,
96782,,,,50.0,,,
96783,,,,,15,,
96784,,,,40.0,,,
123443,,,,,,8,
96786,,,,61.0,,,
227859,,,,,,,
96788,,,,,,,
358933,,,,,,,47
96790,,,,,,,
123444,,,,,,,50
358936,50.0,25,25,,,7,50
227868,35.0,,,20.0,,,40
227869,,,,,,,
1014302,50.0,50,45,,,,0
96798,,50,45,,,,
227870,,,,,,,
96801,,25,20,,,,
1014305,0.0,40,48,7.0,,,38
1014306,30.0,,,,25,,66
227875,50.0,,,,,,
1014307,39.0,,,100.0,,,50
96806,,30,10,10.0,,,
1014308,2.0,88,10,100.0,,,50
1014309,0.0,50,50,50.0,,,40
1014310,1.0,,,100.0,,,84
1014314,10.0,49,30,,100,,10
1014311,0.0,,,100.0,,,25
1014312,30.0,,,100.0,,,40
1014313,50.0,,,100.0,80,,0
1014315,48.0,,,,,,0
1014317,50.0,41,36,,76,,30
227888,35.0,,,60.0,,,75
1014318,49.0,49,30,100.0,,,40
1014319,,,,,,,30
1014320,45.0,,,60.0,,,65
1014321,50.0,,,80.0,,,2
1014322,40.0,,,80.0,,,33
1014323,0.0,,,,,,31
1014324,50.0,,,44.0,,,37
1014326,49.0,10,100,,,,70
1014327,0.0,52,50,47.0,,,0
1014329,40.0,35,45,100.0,,,50
227896,30.0,,,,,,
1014332,31.0,100,25,22.0,,,53
1014333,0.0,,,,,,0
1014334,,,,100.0,,,100
1014335,35.0,,,100.0,,,0
227899,,,,,2,,
1014330,,,,,,,0
1014338,3.0,45,42,32.0,50,,0
1014339,49.0,,,50.0,,,0
1014340,0.0,,,3.0,,,32
1014341,,,,50.0,,,0
1014342,1.0,,,100.0,,,50
1014343,0.0,25,30,65.0,,,30
1014336,,,,18.0,,,30
1014345,1.0,,,0.0,,,99
1014346,50.0,50,50,100.0,,,49
1014347,0.0,40,40,100.0,,,0
1014348,34.0,,,20.0,,,17
227917,50.0,,,0.0,,,99
1014349,51.0,50,60,25.0,,,100
1014350,46.0,,,,,,35
1014351,0.0,,,100.0,,,33
1014353,,,,100.0,25,,60
1014354,0.0,,,37.0,,,18
1014355,40.0,40,50,55.0,,,20
358996,30.0,,,,,,
1014356,1.0,,,,,,
96852,,11,1,,,,
1014352,,,,50.0,,,0
1014360,44.0,,,15.0,,,0
227924,,,,,,,
1014357,36.0,,,,,,20
1014358,,,,21.0,,,41
1014359,0.0,50,30,50.0,,,32
1014361,,,,,,,50
1014362,10.0,,,30.0,,,0
1014367,,,,0.0,,,50
1014368,0.0,10,20,0.0,0,,66
1014369,56.0,,,,,,88
1014370,50.0,,,88.0,,,50
1014371,10.0,,,50.0,,,66
1014372,0.0,,,,,,51
1014373,8.0,,,,,,22
1014365,50.0,50,50,30.0,,,50
1014366,24.0,,,0.0,,,35
1014375,10.0,,,100.0,,,70
227945,1.0,,,,,10,
227946,,,,,,,
1014377,,,,100.0,,,66
227948,,50,40,95.0,46,,
227943,,,,,,,
359022,0.0,,,0.0,,,25
227947,,,,,,,
96881,,30,10,,,,
227955,,,,,,,
227957,,,,,,,
227958,,,,,,,
227960,,,,,,,
1014392,28.0,,,50.0,50,,25
96890,,,,,,,
96891,,50,40,,,,
1014395,30.0,,,50.0,,,80
96893,,35,20,,,,
1014396,,,,90.0,,,70
1014397,38.0,,,40.0,,,45
1014398,,,,47.0,,,50
1014401,21.0,,,100.0,,,56
1014399,18.0,,,60.0,,,56
1014400,40.0,,,25.0,75,,80
1014402,,,,100.0,,,62
1014405,50.0,,,,,,62
1014406,,,,50.0,,,70
1014407,0.0,,,,0,,50
1014408,30.0,,,100.0,,,65
1014409,30.0,,,,,,50
1014410,0.0,,,100.0,,,60
227972,,,,,,,
1014412,0.0,,,100.0,0,,50
1014413,0.0,,,100.0,,,40
1014414,,,,50.0,,,
1014415,50.0,,,15.0,,,20
1014416,40.0,,,100.0,,,80
1014417,,,,40.0,,,61
1014418,,,,70.0,,,
1014419,25.0,,,100.0,,,29
1014420,,,,13.0,,,54
1014421,,,,50.0,,,20
1014422,,,,25.0,,,50
1014423,,,,,,,
1014424,,,,,,,32
359059,,,,,,16,
1014426,6.0,,,100.0,,,50
1014427,15.0,,,100.0,,,70
1014428,0.0,,,100.0,,,73
1014429,40.0,,,100.0,70,,50
1014430,8.0,,,25.0,,,20
1014431,,,,0.0,,,45
1014432,50.0,,,40.0,,,1
1014433,40.0,,,,,,100
359074,,,,90.0,,11,
1014434,35.0,,,,60,,58
1014436,30.0,,,100.0,,,50
1014437,10.0,,,100.0,,,52
228004,75.0,,,,,,
1014435,28.0,,,80.0,75,,30
1014440,44.0,,,100.0,,,
96931,,1,1,100.0,,,
1014442,13.0,,,0.0,,,40
1014443,,,,25.0,,,70
1014444,,,,100.0,,,50
1014445,,,,30.0,,,12
1014446,39.0,,,100.0,,,64
1014447,50.0,,,25.0,,,80
1014448,,,,50.0,,,4
1014449,,,,50.0,,,
228018,,,,50.0,,,
1014451,87.0,,,100.0,,,93
1014452,,,,100.0,49,,30
1014453,8.0,,,100.0,,,65
1014454,38.0,,,18.0,,,
1014455,50.0,,,100.0,,,20
1014456,,,,100.0,,,1
228016,,,,,,,32
1014457,,,,0.0,,,20
359099,,,,71.0,,,63
228019,,,,,,,
228020,,,,,,,
228021,,,,,,,
228022,,,,,,,
228023,,,,,,,
228028,,,,,,,
228029,,,,,,,51
228037,,,,,,,
228039,,,,,,,57
228040,,,,,,0,
228041,,,,,,2,
228042,,,,,,0,
228043,,40,10,0.0,,0,
228046,,,,,,,
359119,,,,,,,34
228048,,,,,,,
228049,,40,25,100.0,,0,
1014483,,,,22.0,,,
228052,,,,,,,
1014485,,,,18.0,,,
1014486,,,,25.0,,,
1014487,,,,60.0,,,
228056,40.0,,,,,,
228057,,,,,,,
1014489,,,,5.0,,,
1014491,,,,24.0,,,
1014490,,,,100.0,,,
228061,,,,,,,50
1014493,,,,20.0,,,
1014495,,,,50.0,,,
228064,0.0,,,,,,
1014496,,,,30.0,,,
1014497,,,,100.0,,,
1014498,,,,0.0,,,
228068,,,,,,,
1014500,,,,35.0,,,
228070,,,,,,,
228071,,10,49,40.0,80,0,
1014504,,,,65.0,50,,
228073,,,,,,,
1014506,,,,10.0,,,
1014499,,,,40.0,,,
1014508,,,,33.0,,,
1014509,,,,50.0,,,
97003,,,,1.0,,,
1014511,,,,25.0,,,
1014512,,,,25.0,,,
1014513,,,,50.0,,,
1014514,,,,59.0,,,
228083,,10,1,100.0,,0,
1014515,,,,0.0,,,
1014516,,,,20.0,,,
1014518,,,,30.0,,,
1014517,,,,16.0,,,
1014520,,,,30.0,20,,
228082,,,,,,,
1014522,,,,50.0,,,
1014523,,,,25.0,,,
1014524,,,,95.0,,,
1014525,,,,30.0,,,
1014526,,,,60.0,,,
1014527,,,,100.0,,,
1014528,,,,20.0,,,
1014529,,,,25.0,,,
228098,,,,,,,
1014530,,,,100.0,,,
1014531,,,,7.0,,,
228101,,,,,,,
1014532,,,,30.0,,,
1014535,,,,20.0,,,
1014536,,,,30.0,,,
1014534,,,,5.0,,,
1014538,,,,,,,
1014539,,,,50.0,50,,
1014540,,,,15.0,,,
228109,0.0,,,,,5,
1014541,,,,0.0,,,
1014543,,,,0.0,,,
1014542,,,,20.0,,,
1014545,,,,20.0,,,
228114,,,,,,,
228115,,45,45,10.0,,5,
1014546,,,,17.0,,,
228117,,,,,,,
1014547,,,,100.0,,,
228119,,,,,,,
359191,,99,1,,,,
97048,,49,48,,,,
1014548,,,,100.0,,,
1014553,,,,25.0,,,
1014555,,,,25.0,0,,
1014550,,,,34.0,60,,
1014551,,,,100.0,,,
1014559,,,,50.0,,,
1014560,,,,53.0,,,
359201,,1,99,,,,
228130,50.0,,,,,,
1014563,,,,77.0,,,
1014556,,,,100.0,,,
1014565,,,,0.0,,,
1014558,,,,40.0,,,
1014567,,,,55.0,,,
1014562,,,,50.0,,,
1014569,,,,40.0,,,
1014564,,,,15.0,,,
1014571,,,,10.0,,,
1014566,,,,24.0,,,
1014568,,,,60.0,,,
1014574,,,,10.0,,,
1014575,,,,40.0,,,
1014570,,,,23.0,,,
1014577,,,,50.0,,,
1014572,,,,50.0,,,
1014573,,,,8.0,,,
359220,,75,25,,,,
1014579,,,,35.0,55,,
1014582,,,,33.0,50,,
1014583,,,,71.0,,,
1014580,,,,20.0,,,
1014581,,,,0.0,,,
97076,,,,,,,
228148,,,,,,,
1014588,,,,23.0,,,
359229,,75,25,,,,
97085,,50,50,,,,
1014591,,,,100.0,,,
1014590,,,,25.0,,,
97089,,50,50,10.0,,0,
1014593,,,,38.0,,,
1014594,,,,50.0,,,
228164,,,,,,,
97092,,50,50,,,,
228166,,,,,,,
1014596,,,,10.0,,,
1014597,,,,10.0,,,
1014598,,,,25.0,,,
1014601,,,,17.0,,,
228171,,,,,,,
1014604,,,,61.0,,,
228173,,17,34,100.0,,,37
359246,,50,0,,,,
228175,,21,20,,,,30
228176,,,,,,,
1014606,,,,35.0,,,
1014607,,,,20.0,,,
1014608,,,,30.0,,,
1014611,,,,35.0,,,
1014613,,,,70.0,,,
1014614,,,,12.0,,,
1014615,,,,75.0,,,
1014616,,,,30.0,,,
1014609,,,,20.0,,,
1014618,,,,15.0,,,
1014617,,,,35.0,,,
97116,,26,20,5.0,,,
1014620,,,,24.0,,,
97118,,50,50,,,,
1014623,,,,9.0,,,
1014624,,,,74.0,66,,
1014625,,,,50.0,,,
1014626,,,,50.0,45,,
1014627,,,,100.0,,,
1014628,,,,40.0,,,
1014622,,,,0.0,0,,
1014630,,,,42.0,,,
1014629,,,,20.0,,,
1014631,,,,17.0,,,
228201,50.0,50,1,100.0,,,
1014633,,,,26.0,,,
1014632,,,,50.0,,,
1014636,,,,50.0,30,,
1014637,,,,20.0,0,,
1014634,,,,50.0,,,
228207,,,,,,12,
97136,,0,45,,,,
97137,,40,70,,,,
97138,,43,36,,,,
1014641,,,,5.0,,,
1014643,,,,100.0,,,
1014644,,,,50.0,,,
1014639,,,,100.0,,,
228215,,,,,,,
1014640,,,,0.0,,,
1014642,,,,5.0,,,
1014647,,,,7.0,,,
1014650,,,,25.0,,,
1014652,,,,,,,
359293,,20,1,,,,
1014653,,,,30.0,,,
1014654,,,,51.0,,,
1014655,,,,0.0,,,
228225,0.0,,,100.0,,,
228226,,,,,,,
1014657,,,,30.0,100,,
1014659,,,,30.0,,,
1014661,,,,34.0,,,
228228,,,,,,,
1014663,,,,39.0,,,
228229,,,,,,,
1014665,,,,100.0,50,,
1014668,,,,100.0,,,
1014669,,,,42.0,98,,
97166,,1,50,100.0,,0,
1014670,,,,10.0,,,
1014671,,,,45.0,,,
1014673,,,,40.0,,,
1014674,,,,9.0,,,
1014675,,,,69.0,,,
97169,,,,,,,
359316,,,,0.0,,,
228247,25.0,40,55,,,,20
97177,,69,30,0.0,,0,
228250,,,,,,,
462193,,,,,,4,
228261,,,,,,,
97193,,,,50.0,,,
359338,,55,45,,,,
228265,,,,,,,
228267,,,,,,,
97199,,45,20,,,,
228271,,,,,,,
228273,,,,3.0,,20,
359346,,,,,,,51
228276,,,,,,,
97205,,,,,,,
228279,,,,,,,
228283,,,,,,,47
97213,,30,20,5.0,,,
97214,,,,,,,
228287,,,,,,,
359362,,,,,,,40
359366,1.0,,,,,9,
228294,,,,,,,100
228295,,,,,,,40
97229,,3,1,10.0,,,
359375,,,,,,18,
228308,,,,,,,
410101,,,,,,,50
228313,,,,,,,1
359391,,,,,,7,
228322,,,,,,,80
228327,,,,,,,0
228330,,,,,,,
228332,,,,,,,
228336,,,,,,,
228341,,,,,,,70
228344,,,,,,,2
279850,,,,100.0,,,
97276,,,,,,,50
97279,,4,3,0.0,,5,
359423,,,,20.0,,,
279853,,,,,,,
97292,,25,1,,,,
228363,,,,,,,0
97291,,,,,,,0
228367,,,,,,,
279854,,,,,106,,
97294,,,,,,,0
228373,,,,,,,12
359445,,,,,,,50
97302,,,,,,,0
97306,,,,0.0,,,
97307,,,,,,0,
97313,,,,,,,
228390,,,,,,,0
228395,,,,,,,
228398,,,,,,,67
228399,,,,,,,
97337,,65,49,,,,
228413,,,,20.0,,,
228414,,,,,,,90
228415,,,,,,,
228416,,,,,,,76
359490,,,,,,18,
359494,,,,,,,0
228425,,,,,,,
228428,,,,,,,
228439,,,,,,,
228443,,,,,,,
228444,,,,,,,51
97375,,,,,,,0
97376,,,,,,,0
359530,,30,55,,,,
228462,,,,,,,
359535,,,,,,,61
97392,,,,,,,0
228466,,,,,,,
228467,,,,,,,
228468,,,,,,,
228469,,,,,,,
228470,,,,,,,
359543,,,,,,,
228472,,,,,,,
359540,,,,,,,0
359546,,,,25.0,,,
359547,,,,,,8,
97409,,55,50,,,,
228484,,,,,,,50
359562,,,,,,,80
228492,,,,,,,20
97421,,50,1,,,,
228499,,,,,,,50
97436,,40,35,,,,
359581,,45,43,,,,
359582,,55,20,,,,
359583,,50,51,,,,
228510,,,,,,,
97442,,50,1,,,,
359588,,40,40,,,,
97444,,56,38,,,,
359591,,48,45,,,,
359592,,45,50,,,,
359593,,47,1,,,,
359594,,51,50,,,,
359595,,30,50,,,,
359596,,55,45,,,,
359602,,50,51,,,,
359603,,12,48,,,,
359606,,30,40,,,,
228536,,,,67.0,,15,
359610,,35,35,,,,
228539,,,,,,,76
97471,,50,50,,,,
359620,,,,,,,
359622,,56,43,,,,
359623,,,,,,,46
228558,,,,,,,
228559,,,,,,,76
359634,,,,,,,
228562,,,,,,,
228573,,,,,,,60
228583,,,,,,,76
228587,,,,,,,
228588,,,,,,,
228590,,,,,,,
228591,,45,35,20.0,,,20
97523,,1,1,,,,54
97524,,50,40,,,,
227796,,,,,,,
97526,,,,,,,69
227797,,,,,,,
228600,,,,,,,
410159,,,,,,,0
228606,,,,,,,72
228608,,,,,,,0
410160,,,,,,,55
410161,,,,,,,10
410162,,,,,,,50
410163,,,,,,,25
228629,,,,,,,26
410164,,,,,,,50
228631,,,,,,,
97561,,35,25,,,,
228634,,,,50.0,,,
97562,,50,40,,,,
97563,,50,50,,,,49
97564,,1,1,,,,77
228637,,,,,,,33
97567,,,,,,,
228640,,,,,,,40
228641,,,,,,,
97570,,,,,95,,
97571,,,,50.0,,,
410165,,,,,,,11
410166,,,,,,,35
410167,,,,,,,0
436219,0.0,,,,,,
410168,,,,,,,99
97581,,,,50.0,,,
410169,,,,,,,40
97585,,,,20.0,,,
97587,,,,,50,,
410170,,,,,,,0
97589,,18,50,,,,
97590,,40,38,,,,
228663,,,,,,,50
410171,,,,,,,35
97594,,40,50,,,,
436223,50.0,,,,,,
97596,,65,48,,,,
228666,,,,,,,77
410172,,,,,,,40
97599,,50,50,,,,50
97598,,,,,,,60
97601,,,,,,,50
462276,,,,,,,50
358070,,,,,,,0
228677,,,,,,,6
97611,,50,50,,,,
228685,,,,,,,50
462278,,,,,,,60
410175,,,,,,,100
97616,,50,50,,,,
97617,,40,50,,,,
228691,,,,17.0,,,
359763,,,,,,4,
97621,,95,9,,,,
97622,,15,75,,,,
228694,,,,,,,10
410176,,,,,,,50
228697,,,,,,,10
410177,,,,,,,33
228705,,,,,,,
228707,,,,,,4,
97637,,,,,,,
97640,,41,40,,,,
97641,,50,45,,,,
228712,,,,,,,76
97643,,,,30.0,,,
97644,,,,50.0,,,
97645,,50,45,,,,
97646,,45,30,,,,
97648,,,,,,,
97649,,,,15.0,,,
97650,,50,25,,,,
228721,,,,,,,51
228725,,,,,,,10
359799,,,,,,19,
410184,,,,,,,50
97660,,50,50,,,,
97663,,,,,,,80
97670,,48,52,,,,
228744,,,,,,,50
97675,,52,50,,,,
228751,,,,,,,51
436240,,,,7.0,,,
436241,,,,,,15,
97691,,60,30,,,,
228766,,,,,,,36
97695,,10,1,,,,
97696,,45,50,,,,
97698,,50,50,,,,
97700,,30,36,,,,
228773,,,,,,14,
97702,,60,50,,,,
228774,,,,,,16,
228775,,,,,,,26
228778,,,,,,,0
228790,,,,,,,60
436248,,,,,,6,
228798,,,,,,,0
332043,,,,,,,50
97731,,60,40,,,,
97738,,50,50,,,,
97740,,36,10,,,,
97741,,60,50,,,,
228814,,,,,,0,
332046,,,,,,,15
97746,50.0,50,50,50.0,,,
97751,,51,51,,,,
97752,,60,40,,,,
228828,,,,,,,
97759,,49,50,,,,
97764,,20,50,,,,
228837,,,,,,,76
97771,,100,100,,,,
488361,,,,,,12,
97773,,0,50,,,,
436258,,,,,,2,
332052,,,,,,,38
97776,,49,51,,,,
228846,,,,,,,76
228847,,,,,,,99
97780,,70,70,,,,
97781,,50,15,,,,
97782,,1,93,,,,
97783,,25,20,,,,
97784,,50,45,,,,
97786,,31,45,,,,
97787,,25,25,,,,
97788,,28,88,,,,
97789,,40,51,,,,
97790,,45,40,,,,
97791,,50,50,,,,
228864,,,,,,18,
228861,,,,,,,71
228863,,,,,,,51
228865,,,,,,,0
228866,,,,,,,50
97797,,55,45,,,,
359955,,,,,,,
228884,,,,,,,
436267,,,,,,,69
97819,,50,40,,,,
97820,,50,45,,,,
359967,,,,,,20,
97828,,42,38,,,,
436270,,,,,,16,0
228905,,,,,,,10
359979,,15,1,,,,
359985,,,,,,,49
228915,,,,,,,100
97844,,1,1,,,,50
97845,,45,45,,,,
97846,,50,45,,,,
97847,,50,50,,,,
97849,,40,50,,,,
97850,,38,35,,,,
97855,,35,35,,,,
97856,,49,50,,,,
97858,,43,47,,,,
228931,,,,,,,36
97860,,48,45,,,,
97866,,30,65,,,,
97870,,50,45,,,,
97871,,40,35,,,,
97872,,50,50,,,,
97875,,45,40,,,,
123661,,,,,,,
228960,,,,,,,49
491106,,,,,,,
228963,,,,,,,38
491108,,,,,,,
491109,,,,,,,
491110,,,,,,,
491111,,,,,,,
97896,,,,,,,
491112,,,,,,,
491114,,,,,,,
491115,,,,,,,
228964,,,,,,,0
491117,,,,,,,
228967,,,,,,,26
228968,,,,,,,76
228981,,,,,,,90
228982,,,,,,,0
227873,,,,,,,
462337,,,,,,,75
228986,,,,,,7,
360059,,51,49,,,,66
227874,,,,,,,
228988,,,,,,,
462338,,,,,,,99
462339,,,,,,,30
228997,,,,,,20,
360071,,1,1,,,,
229001,,,,,,,50
491147,,,,100.0,,0,
227877,,,,,,5,
229003,,,,,,,80
229006,,,,,,,
462342,,,,,,,39
229004,,,,,,,60
462343,,,,,,,40
227879,,,,,,,49
229014,,,,,,6,
229015,,,,,,4,
97947,,,,,,,29
360093,,,,,,5,
229021,,,,,,,50
229024,,,,,,,70
360098,,,,24.0,,15,32
491170,,,,,,,
491171,,,,,,,
360101,,,,,,6,30
360102,,,,,,17,77
229030,,,,,,,
491172,,,,,,,
491173,,,,,,,
491174,,,,,,,
491175,,,,,,,
229031,,,,,,3,
229037,,,,,,7,
540503,,,,,,10,
229039,,,,,,3,
229040,,,,,,3,
229034,,,,,,20,
227884,,,,,,,
540504,,,,,,11,
229044,,,,,,15,
229043,,,,,,19,
229046,,,,,,15,
540505,,,,,,20,
229052,,,,,,4,
229055,,,,,,10,
360131,,,,100.0,,6,0
360134,0.0,,,75.0,,,50
229062,,,,,,,76
360136,40.0,,,60.0,,10,36
229065,,,,,,8,
229066,,,,,,1,
229067,,,,,,2,
462354,,,,,,,90
360143,34.0,,,90.0,,20,65
360144,,,,,,4,
360147,50.0,,,100.0,,20,99
360148,,,,,,14,31
360149,,,,,,18,50
360150,0.0,,,50.0,,20,48
360151,,,,75.0,,20,51
360152,,,,,,,
360153,24.0,,,31.0,,12,60
360154,10.0,,,5.0,,12,80
229077,,,,,,15,
229084,,,,,,8,
462357,,,,,,,90
229086,,,,,,4,
98016,,,,,,,50
98017,,45,45,,,,
123689,,,,,,,
229095,,,,,,,34
360171,,,,,,,50
98028,,71,45,,,,
462361,,,,,,,0
360175,,,,,,20,60
360177,,,,,,16,
229111,,,,,,,99
360185,50.0,,,33.0,,,70
229115,,,,,,4,
229116,,50,49,75.0,,20,
229118,,,,,,17,
227900,,,,,,,
229120,,,,,,,50
360200,,,,,,,50
229130,,,,,,5,
229133,,,,,,11,
123697,,,,,,,
229135,,,,,,0,
229137,,,,,,,90
229139,,,,,,,10
360220,,,,,,8,
229154,,,,,,5,
360229,,,,,,,50
229158,,,,,,20,
229160,,,,,,,0
229162,,,,,,12,
229164,,,,,,15,
229166,,,,,,9,
229167,,,,,,6,
360240,,,,,,,81
229169,,,,,,14,
229170,,,,,,,0
229173,,,,,,3,
229177,,,,,,8,
98107,,50,50,,,,
98108,,50,45,,,,
229179,,,,,,3,
229182,,,,,,17,
229184,,,,,,7,
229185,,,,,,10,
358171,,,,,,,
229189,,,,,,10,
358172,,,,,,,97
229191,,,,,,,
98120,,,,0.0,,,
98121,,,,,,,
227914,,,,,,,49
98123,,,,,,,
229195,,17,17,,,,34
358174,,,,,,,60
98128,,,,,,,
229201,,,,,,1,
229200,,,,,,12,
229203,,,,,,12,
358175,,,,,,,30
229205,26.0,,,,,,
98133,,,,,,,
98136,25.0,,,,,0,0
360280,,,,100.0,,,
229208,,,,,,9,
229211,,,,,,19,
229212,,,,,,20,
98141,,,,,,,
358176,,,,,,,33
360287,,,,,,10,
229215,,,,,,0,
229217,,,,,,6,
98144,,,,,,,42
358177,,,,,,,20
229220,,,,,,0,
229221,,,,,,9,
229224,,,,,,5,
358179,,,,,,,30
229226,,,,,,8,
229225,,,,,,,36
360296,,,,,,,50
360298,,,,,,,100
229230,,,,,,6,
229231,,,,,,15,
98160,,,,,,,
227922,,,,,,,50
229234,,,,,,,26
98163,,,,,,,
98166,,,,,,,
229244,,,,,,,
229247,,,,,,12,
229250,,,,,,3,
229251,,,,,,20,
229253,,,,,,,75
229256,,,,,,,50
229258,,,,,,5,
229261,,,,,,3,
229262,,,,,,5,
98191,,,,,,,
229270,,,,,,3,
229271,,,,,,5,
229272,,,,,,5,
229274,,,,,,15,
229276,,,,,,10,
229277,,,,,,,
